attributes,datatype,date,station,value
",,W,",SNOW,2018-12-30T00:00:00,GHCND:USW00014898,0
",,N,",PRCP,2018-12-30T00:00:00,GHCND:US1MOJC0028,0
",,W,2400",PRCP,2018-12-30T00:00:00,GHCND:USW00023174,0
",,H,",SNOW,2018-12-30T00:00:00,GHCND:USW00023174,0
",,7,2400",PRCP,2018-12-30T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2018-12-30T00:00:00,GHCND:USC00190860,0
"T,,W,2400",PRCP,2018-12-30T00:00:00,GHCND:USW00014734,0
"T,,W,",SNOW,2018-12-30T00:00:00,GHCND:USW00014734,0
",,W,2400",PRCP,2018-12-30T00:00:00,GHCND:USW00094823,0
"T,,W,",SNOW,2018-12-30T00:00:00,GHCND:USW00094823,0
",,W,2400",PRCP,2018-12-30T00:00:00,GHCND:USW00012842,0
",,W,",SNOW,2018-12-30T00:00:00,GHCND:USW00012842,0
",,W,2400",PRCP,2018-12-30T00:00:00,GHCND:USW00013897,53
",,W,",SNOW,2018-12-30T00:00:00,GHCND:USW00013897,0
",,W,2400",PRCP,2019-01-06T00:00:00,GHCND:USW00093721,0
",,W,",SNOW,2019-01-06T00:00:00,GHCND:USW00093721,0
",,W,2400",PRCP,2019-01-12T00:00:00,GHCND:USW00023174,236
",,H,",SNOW,2019-01-12T00:00:00,GHCND:USW00023174,0
",,7,2400",PRCP,2019-01-13T00:00:00,GHCND:USC00190860,0
",,7,",SNOW,2019-01-13T00:00:00,GHCND:USC00190860,0
